BrandNo,CampaignNo,CampStartDay,CampEndDay,CampBudget,AdGroupNo,AdExpense,AdStartDay,AdEndDay,E_impressions,impressions,E_clicks,clicks,E_views,views,ChannelGoodsNo,ChannelGoodsNm,ChannelNo,Level1Cd,Level2Cd,Level1CdNm,month,weeks,days,season,ratio,naver,facebook,instagram,gdn,kakao,youtube,etc,Target_purpose,Target_gender,Target_age_7_9,Target_age_10_14,Target_age_15_19,Target_age_20_24,Target_age_25_29,Target_age_30_34,Target_age_35_39,Target_age_40_44,Target_age_45_49,Target_age_50_54,Target_age_55_59,Target_age_60_64,Target_age_65_69,Target_age_70_74,Target_age_75_79,Ad_Material,AdvertiserNo,Advertiser_Naver_Yn,Advertiser_Facebook_Yn,Advertiser_Instragram_Yn,Advertiser_Google_Yn,Advertiser_Kakao_Yn,Advertiser_Youtube_Yn,Advertiser_Etc_Yn,Level1Cd_Naver_Ratio,Level1Cd_Facebook_Ratio,Level1Cd_Instagram_Ratio,Level1Cd_Google_Ratio,Level1Cd_Kakao_Ratio,Level1Cd_Youtube_Ratio,Level1Cd_Etc_Ratio
1874,4499,2021-02-01,2021-02-28,2675896,,,,,,,,,,,,,,180000,180500,서비스,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1939,1,0,0,0,0,0,0,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
2022,4500,2021-02-08,2021-02-28,79793328,,,,,,,,,,,,,,200000,209900,교육 및 복지후생,2,3,20,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1597,1,1,1,1,1,1,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
2176,4501,2021-02-09,2021-02-28,1213178,,,,,,,,,,,,,,180000,182500,서비스,2,3,19,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,1,0,0,0,0,0,0,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
2177,4502,2021-02-09,2021-02-16,40200000,10361,11200000.0,2021-02-16,2021-02-16,5100000.0,250000.0,4080.0,1854.0,0.0,0.0,127.0,Naver_P_타임보드,13.0,170000,170500,"금융, 보험 및 증권",2,1,7,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,1,0,0,0,0,0,0,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
2177,4502,2021-02-09,2021-02-16,40200000,10360,29000000.0,2021-02-09,2021-02-09,10000000.0,250000.0,30000.0,29772.0,0.0,0.0,101.0,Naver_M.스페셜DA,13.0,170000,170500,"금융, 보험 및 증권",2,1,7,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,1,0,0,0,0,0,0,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
570,4503,2021-02-15,2021-02-21,4500000,10362,4500000.0,2021-02-15,2021-02-21,900000.0,433745.0,4500.0,3262.0,0.0,0.0,179.0,Naver_PM.콘텐츠 DA,13.0,160000,161000,유통,2,1,6,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,1,0,0,0,0,0,0,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1747,4504,2021-02-10,2021-02-10,3000000,10363,3000000.0,2021-02-10,2021-02-10,36000.0,31235.0,540.0,450.0,0.0,0.0,396.0,카카오톡 채널 메세지,96.0,160000,169900,유통,99,99,99,99,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,1,0,0,0,0,0,1,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
2024,4505,2021-02-10,2021-02-28,18794370,,,,,,,,,,,,,,200000,209900,교육 및 복지후생,2,3,18,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1597,1,1,1,1,1,1,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
608,4506,2021-02-24,2021-03-26,57833910,10670,20000000.0,2021-03-12,2021-03-26,2100000.0,2434507.0,4200.0,10189.0,630000.0,1012973.0,1.0,SMR_Clip,10.0,210000,210500,그룹 및 기업광고,2,4,30,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,1,0.31884058,0.043478261,0.043478261,0.007246377,0.050724638,0.043478261,0.492753623
2059,4507,2021-02-22,2021-04-02,77500000,,,,,,,,,,,,,,150000,159900,"건설, 건재 및 부동산",2,6,39,Winter,"""[0.87, 0, 0, 0, 0, 0, 0.13]""",0.87,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2111,1,0,0,0,1,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
927,4508,2021-02-01,2021-02-28,45454545,,,,,,,,,,,,,,200000,201500,교육 및 복지후생,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,904,0,0,0,0,0,0,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1215,4509,2021-02-05,2021-02-24,28500000,,,,,,,,,,,,,,130000,132000,가정용품,2,3,19,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,1,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
402,4510,2021-02-01,2021-02-28,15909551,10385,15909551.0,2021-02-01,2021-02-28,9360986.38888888,9432780.0,4680493.19444444,6607678.0,,,331.0,Buzzvil_CPM,35.0,170000,170500,"금융, 보험 및 증권",2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,71,1,0,0,0,0,0,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1617,4511,2021-02-01,2021-02-28,6200249,,,,,,,,,,,,,,30000,39900,음료 및 기호식품,2,4,27,Winter,"""[0, 0, 0, 1.0, 0, 0, 0]""",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1634,1,0,0,1,1,0,1,0.311258278,0.026490066,0.006622517,0.158940397,0.198675497,0.01986755,0.278145695
1215,4512,2021-02-01,2021-02-01,24000000,,,,,,,,,,,,,,130000,132000,가정용품,99,99,99,99,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,1,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1798,4513,2021-02-26,2021-03-25,58000000,,,,,,,,,,,,,,160000,160500,유통,2,4,27,Winter,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,1,0,0,0,0,0,1,0.419708029,0.003649635,0.135036496,0.00729927,0.109489051,0.010948905,0.313868613
1596,4514,2021-02-08,2021-02-24,27000000,,,,,,,,,,,,,,130000,130500,가정용품,2,2,16,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,1,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
1775,4515,2021-01-13,2021-02-11,1000000,,,,,,,,,,,,,,130000,139900,가정용품,1,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,1,0,1,0,1,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
2179,4516,2021-03-01,2021-03-31,96319229,10397,96319229.0,2021-03-01,2021-03-31,3210640.0,3226496.0,6421.0,6143.0,2247448.0,2649850.0,1.0,SMR_Clip,10.0,180000,181500,서비스,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,0,0,0,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
2179,4516,2021-03-01,2021-03-31,96319229,10397,96319229.0,2021-03-01,2021-03-31,3210640.0,3246298.0,4815.0,6992.0,2247448.0,2757019.0,1.0,SMR_Clip,10.0,180000,181500,서비스,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,0,0,0,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
2179,4516,2021-03-01,2021-03-31,96319229,10397,96319229.0,2021-03-01,2021-03-31,100000.0,120299.0,250.0,1333.0,70000.0,78722.0,1.0,SMR_Clip,10.0,180000,181500,서비스,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,0,0,0,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
2178,4517,2021-03-01,2021-03-31,82352941,10398,82352941.0,2021-03-01,2021-03-31,1799987.0,5211018.0,3599.0,12612.0,629995.0,3100949.0,1.0,SMR_Clip,10.0,100000,109900,가정용 전기전자,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2178,4517,2021-03-01,2021-03-31,82352941,10398,82352941.0,2021-03-01,2021-03-31,479980.0,5211018.0,959.0,12612.0,167993.0,3100949.0,1.0,SMR_Clip,10.0,100000,109900,가정용 전기전자,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2178,4517,2021-03-01,2021-03-31,82352941,10398,82352941.0,2021-03-01,2021-03-31,299986.0,5211018.0,599.0,12612.0,104995.0,3100949.0,1.0,SMR_Clip,10.0,100000,109900,가정용 전기전자,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2178,4517,2021-03-01,2021-03-31,82352941,10398,82352941.0,2021-03-01,2021-03-31,449990.0,5211018.0,899.0,12612.0,157496.0,3100949.0,1.0,SMR_Clip,10.0,100000,109900,가정용 전기전자,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2178,4517,2021-03-01,2021-03-31,82352941,10398,82352941.0,2021-03-01,2021-03-31,349999.0,5211018.0,699.0,12612.0,122499.0,3100949.0,1.0,SMR_Clip,10.0,100000,109900,가정용 전기전자,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2178,4517,2021-03-01,2021-03-31,82352941,10398,82352941.0,2021-03-01,2021-03-31,389536.0,5211018.0,779.0,12612.0,136337.0,3100949.0,1.0,SMR_Clip,10.0,100000,109900,가정용 전기전자,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2178,4517,2021-03-01,2021-03-31,82352941,10398,82352941.0,2021-03-01,2021-03-31,755915.0,5211018.0,1511.0,12612.0,226774.0,3100949.0,1.0,SMR_Clip,10.0,100000,109900,가정용 전기전자,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2178,4517,2021-03-01,2021-03-31,82352941,10398,82352941.0,2021-03-01,2021-03-31,50000.0,5211018.0,100.0,12612.0,35000.0,3100949.0,1.0,SMR_Clip,10.0,100000,109900,가정용 전기전자,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,1,0.644144144,0.002252252,0.002252252,0.006756757,0.02027027,0.027027027,0.297297297
2180,4518,2021-03-01,2021-03-31,35294118,,,,,,,,,,,,,,70000,79900,패션,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241,0,0,0,0,0,0,1,0.5,0.034090909,0.022727273,0.045454545,0.068181818,0.088068182,0.241477273
2181,4519,2021-03-01,2021-03-31,37224000,,,,,,,,,,,,,,130000,139900,가정용품,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2242,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
2130,4520,2021-02-24,2021-03-25,5000000,,,,,,,,,,,,,,150000,151500,"건설, 건재 및 부동산",2,4,29,Winter,"""[0, 0, 0, 1.0, 0, 0, 0]""",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,0,0,0,1,0,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1780,4521,2021-02-25,2021-03-03,428278,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",2,1,6,Winter,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1842,1,0,1,0,1,1,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1780,4522,2021-02-26,2021-03-04,454545,,,,,,,,,,,,,,170000,170500,"금융, 보험 및 증권",2,1,6,Winter,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1842,1,0,1,0,1,1,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1971,4523,2021-02-22,2021-02-26,495868,,,,,,,,,,,,,,190000,190500,관공서 및 단체,2,1,4,Winter,"""[0, 0, 0, 0, 0, 1.0, 0]""",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,1,1,0,0,1,1,0,0.236212279,0.100936524,0.033298647,0.037460978,0.139438085,0.211238293,0.241415193
1506,4524,2021-02-01,2021-02-22,20909091,,,,,,,,,,,,,,200000,200500,교육 및 복지후생,2,3,21,Winter,"""[0, 0, 0, 0.36, 0, 0, 0.64]""",0.0,0.0,0.0,0.36,0.0,0.0,0.64,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1489,1,1,0,1,1,0,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1506,4525,2021-02-23,2021-03-07,7192162,,,,,,,,,,,,,,200000,200500,교육 및 복지후생,2,2,12,Winter,"""[0, 0, 0, 0.34, 0, 0, 0.66]""",0.0,0.0,0.0,0.34,0.0,0.0,0.66,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1489,1,1,0,1,1,0,1,0.166666667,0.081196581,0.042735043,0.141025641,0.115384615,0.085470085,0.367521368
1722,4526,2021-02-01,2021-02-28,14870668,,,,,,,,,,,,,,110000,115500,컴퓨터 및 정보통신,2,4,27,Winter,"""[0, 0, 0, 1.0, 0, 0, 0]""",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,1,0,1,0,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
1635,4527,2021-02-02,2021-03-03,1100000,,,,,,,,,,,,,,150000,159900,"건설, 건재 및 부동산",2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1649,1,0,0,1,0,0,1,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1703,4528,2021-02-14,2021-03-15,1000000,,,,,,,,,,,,,,150000,159900,"건설, 건재 및 부동산",2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1763,1,0,0,1,1,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1722,4529,2021-02-01,2021-02-28,739504,,,,,,,,,,,,,,110000,115500,컴퓨터 및 정보통신,2,4,27,Winter,"""[0, 0, 0, 1.0, 0, 0, 0]""",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,1,0,1,0,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
1722,4530,2021-02-01,2021-02-28,545549,,,,,,,,,,,,,,110000,115500,컴퓨터 및 정보통신,2,4,27,Winter,"""[0, 0, 0, 1.0, 0, 0, 0]""",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,1,0,1,0,0.305555556,0.03968254,0.0,0.265873016,0.007936508,0.023809524,0.357142857
1836,4531,2021-02-03,2021-03-28,91700000,,,,,,,,,,,,,,150000,159900,"건설, 건재 및 부동산",2,8,53,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1906,1,0,0,0,0,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1701,4532,2021-03-03,2021-04-01,2240000,,,,,,,,,,,,,,150000,159900,"건설, 건재 및 부동산",3,4,29,Spring,"""[0.49, 0, 0, 0, 0.51, 0, 0]""",0.49,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1760,1,0,0,1,1,1,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1961,4533,2021-02-20,2021-03-21,1100000,,,,,,,,,,,,,,150000,159900,"건설, 건재 및 부동산",2,4,29,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2018,1,0,0,0,0,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1250,4534,2021-03-01,2021-03-31,1130000,,,,,,,,,,,,,,120000,120500,수송기기,3,4,30,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1177,1,0,0,0,0,0,1,0.581395349,0.023255814,0.0,0.01744186,0.046511628,0.034883721,0.296511628
1751,4535,2021-03-01,2021-03-31,1130000,,,,,,,,,,,,,,180000,189900,서비스,3,4,30,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1177,1,0,0,0,0,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
2010,4536,2021-03-01,2021-03-31,1130000,,,,,,,,,,,,,,180000,189900,서비스,3,4,30,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,1,0,0,0,0,0,1,0.607988166,0.01183432,0.022189349,0.023668639,0.044378698,0.036982249,0.25295858
2182,4537,2021-03-01,2021-03-07,5000000,10439,5000000.0,2021-03-01,2021-03-07,1748251.0,1922103.0,699.0,2504.0,0.0,0.0,65.0,Naver_P_롤링보드,13.0,150000,159900,"건설, 건재 및 부동산",3,1,6,Spring,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2243,1,0,0,0,0,0,0,0.51368095,0.021683015,0.012390294,0.095508518,0.211667527,0.0273619,0.117707796
1503,4539,2021-02-22,2021-02-28,690000,,,,,,,,,,,,,,20000,29900,식품,2,1,6,Winter,"""[1.0, 0, 0, 0, 0, 0, 0]""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,1,0,0,0,0,0,0,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1721,4540,2021-03-01,2021-03-31,10000000,10446,2500000.0,2021-03-01,2021-03-31,163720.0,210215.0,,,,,14.0,LG_ART,6.0,170000,170500,"금융, 보험 및 증권",3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,672,0,0,0,0,0,0,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1721,4540,2021-03-01,2021-03-31,10000000,10445,2500000.0,2021-03-01,2021-03-31,148810.0,188213.0,,,,,13.0,SK_BIG AD,5.0,170000,170500,"금융, 보험 및 증권",3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,672,0,0,0,0,0,0,1,0.357377049,0.050819672,0.040983607,0.014754098,0.059016393,0.11147541,0.36557377
1068,4541,2021-03-01,2021-03-31,20000000,,,,,,,,,,,,,,40000,42500,제약 및 의료,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,772,0,1,0,1,1,1,1,0.443902439,0.02601626,0.004878049,0.02601626,0.102439024,0.047154472,0.349593496
1573,4542,2021-03-01,2021-03-31,25000000,,,,,,,,,,,,,,130000,132500,가정용품,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1510,0,0,0,0,0,0,1,0.688391039,0.015274949,0.012219959,0.00101833,0.019348269,0.073319756,0.190427699
2183,4543,2021-03-01,2021-03-31,50000000,,,,,,,,,,,,,,20000,25500,식품,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
907,4544,2021-03-01,2021-03-31,3000000,,,,,,,,,,,,,,20000,25500,식품,3,4,30,Spring,"""[0, 0, 0, 0, 0, 0, 1.0]""",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,1,0.432960894,0.019553073,0.029329609,0.025139665,0.101955307,0.106145251,0.284916201
1651,4546,2021-02-08,2021-02-16,5652000,,,,,,,,,,,,,,70000,72500,패션,2,1,8,Winter,"""[0, 0, 0, 0, 1.0, 0, 0]""",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1666,1,0,0,0,1,0,0,0.5,0.034090909,0.022727273,0.045454545,0.068181818,0.088068182,0.241477273
